Data_Venda;Produto;Categoria_Produto;Regiao;Canais_Venda;Quantidade;Preco_Unitario;Desconto;Cliente_ID;Cliente_Idade;Cliente_Sexo;Frequencia_Compra;Satisfacao_Cliente;Retorno;NPS;Acoes_Realizadas;KPI_Chave;Receita;Custo;Lucro_Bruto
2024-07-22;Use;Livros;Sudeste;Loja Física;17;487.55;0.14;06999e1e-2b02-437e-a2cd-159aebba80d2;38;F;7;4;0;8;Up-Sell;CAC;7127.981;5154.4781895170845;1973.5028104829155
2024-04-17;Head;Livros;Norte;Loja Física;1;446.87;0.18;2ab465e9-d97d-4b38-a4a9-8266d3d6362b;43;F;3;4;0;9;Recuperação de Devolução;Receita por Cliente;366.4334;265.27496339555483;101.15843660444516
2024-07-21;Its;Livros;Centro-Oeste;Loja Física;1;353.45;0.25;68adc28f-8463-416a-be65-6befe0efc989;57;M;3;3;0;8;Up-Sell;Receita por Cliente;265.0875;173.96772721454752;91.11977278545244
2024-04-01;Low;Cosméticos;Sul;Online;7;225.98;0.04;702cebbe-3544-4189-a920-46339bb68cd2;47;F;7;4;0;0;Promoção;Taxa de Retenção;1518.5856;1089.8929017884186;428.6926982115813
2024-03-24;Arm;Alimentos;Nordeste;Online;15;111.58;0.16;439ddd74-67af-46d9-af04-ef81b5481bf2;20;F;9;1;0;4;Promoção;Receita por Cliente;1405.908;965.375655494222;440.5323445057778
2024-09-20;Project;Alimentos;Centro-Oeste;Online;11;335.83;0.03;eb6ec9e0-225f-4457-9662-5aa1056b565f;58;F;6;3;0;2;Up-Sell;CAC;3583.3061;2227.128835735681;1356.1772642643186
2024-08-17;Same;Eletrônicos;Centro-Oeste;Online;9;379.41;0.16;70e2ee61-e29b-44d7-abdc-9c10636241c3;68;F;7;3;1;5;Cross-Sell;Receita por Cliente;2868.3396;2270.719361350892;597.6202386491082
2024-06-11;Name;Eletrônicos;Norte;Online;14;306.0;0.18;60032713-ea8f-423d-8dbc-321b90a00ee1;35;F;6;4;0;9;Recuperação de Devolução;Receita por Cliente;3512.88;2584.5209746738788;928.3590253261214
2024-08-13;Reduce;Alimentos;Sudeste;Loja Física;3;252.85;0.16;a4e0ee5b-1638-425c-8d66-65d8edf2a720;58;M;3;5;0;2;Promoção;CAC;637.1819999999999;503.878365723038;133.30363427696193
2024-04-16;Range;Brinquedos;Sul;Online;4;67.84;0.11;3bac2660-55a3-4129-a7ba-6b1a96954911;57;M;9;4;0;5;Recuperação de Devolução;CAC;241.5104;152.2009798755486;89.3094201244514
2024-06-23;Officer;Alimentos;Sul;Online;3;394.52;0.25;0a02da60-749d-4601-9f98-377981bd5336;51;F;6;3;0;1;Up-Sell;CAC;887.67;673.5912791183839;214.07872088161605
2024-07-10;Wonder;Moda;Sul;Online;12;250.88;0.09;44c8fd00-1a0f-4218-9eb8-83257add8fed;21;F;9;2;0;9;Up-Sell;CAC;2739.6096;1874.2358657035004;865.3737342964998
2024-09-13;Simple;Cosméticos;Centro-Oeste;Loja Física;14;428.52;0.23;8d00b7b2-7d82-4ccf-81eb-88e5d549faad;44;F;9;1;0;8;Up-Sell;Receita por Cliente;4619.4456;3630.5942761047104;988.8513238952896
2024-09-06;World;Brinquedos;Sul;Online;17;76.06;0.13;43eb280e-7901-4990-a4e3-22cfa51de78b;65;M;1;5;0;8;Fidelidade;Receita por Cliente;1124.9274;829.5194302285836;295.40796977141645
2024-09-28;Law;Cosméticos;Norte;Online;9;482.89;0.24;5d443821-8a7f-43ae-bad2-3fbf2e573864;42;M;1;5;0;3;Recuperação de Devolução;Taxa de Retenção;3302.9676000000004;2078.9970980159464;1223.970501984054
2024-05-18;Partner;Brinquedos;Sudeste;Online;9;250.69;0.24;9bde299d-da28-4b7a-8d6d-99a628d798b4;67;M;5;5;0;6;Fidelidade;CAC;1714.7196;1039.9687190569257;674.7508809430747
2024-02-01;Look;Cosméticos;Nordeste;Online;9;45.45;0.25;74f8c57b-24c5-42ca-aab3-c4d8d4e4004b;48;M;5;3;0;2;Fidelidade;Receita por Cliente;306.7875;191.7803666987204;115.00713330127964
2024-05-05;Might;Livros;Sul;Loja Física;3;147.26;0.21;7a658abe-1188-4fa1-b660-ffd5119fc1c4;69;M;6;5;0;5;Cross-Sell;Receita por Cliente;349.0062;259.15035018120466;89.85584981879532
2024-08-25;Environmental;Livros;Centro-Oeste;Online;4;452.26;0.23;68f49b51-f3fa-4613-90ed-41f464aba3f6;19;M;3;5;0;8;Cross-Sell;CAC;1392.9608;838.7133467571031;554.247453242897
2024-02-14;Sea;Alimentos;Sudeste;Loja Física;13;173.67;0.23;7b777bf2-43f9-4cbd-979d-221d8e5f37fa;60;F;8;2;0;2;Up-Sell;CAC;1738.4367;1209.3485318909866;529.0881681090134
2024-07-07;Maybe;Moda;Nordeste;Loja Física;15;485.34;0.23;4bf41e10-1c62-4f82-9081-3d923aca43f2;36;F;7;2;1;5;Fidelidade;Receita por Cliente;5605.677;3983.453858925304;1622.2231410746963
2024-08-15;Dinner;Livros;Nordeste;Loja Física;1;227.62;0.12;181a218e-cfd6-4560-9c05-c1f3241d3e27;25;M;2;2;0;0;Up-Sell;Receita por Cliente;200.3056;152.723709073207;47.581890926792994
2024-09-01;Green;Cosméticos;Nordeste;Loja Física;5;189.85;0.06;0e8472a7-dd33-4379-a88f-58c1237d7b90;61;M;8;5;0;7;Promoção;Receita por Cliente;892.295;615.0758703826475;277.21912961735245
2024-05-10;Exactly;Brinquedos;Sudeste;Online;4;396.99;0.29;96248805-2305-46d3-aa61-353ad2b00078;23;F;3;5;0;0;Up-Sell;Receita por Cliente;1127.4516;677.7081566710688;449.7434433289311
2024-03-14;And;Alimentos;Centro-Oeste;Loja Física;14;238.89;0.08;0876daaa-01ce-4fc6-b2d1-16fe8f08963c;58;F;1;4;0;8;Recuperação de Devolução;Receita por Cliente;3076.9032;1980.776237712184;1096.1269622878162
2024-04-04;Animal;Brinquedos;Sudeste;Loja Física;12;47.03;0.29;b325442c-8eeb-4fd8-a783-b0c3dcae667e;55;M;7;3;0;9;Fidelidade;CAC;400.6956;244.2283192118037;156.46728078819632
2024-01-07;Area;Alimentos;Nordeste;Loja Física;14;416.13;0.03;b6d066f2-7d87-4566-9a0a-80bec15dfcfc;37;M;8;4;0;2;Cross-Sell;CAC;5651.0454;4499.3085550899405;1151.7368449100595
2024-10-11;Commercial;Cosméticos;Sul;Online;14;397.33;0.25;79140a61-ee65-4feb-9b67-4518b0bf7f14;52;F;4;3;0;4;Promoção;Taxa de Retenção;4171.965;3035.874127215164;1136.0908727848364
2024-04-15;Hard;Brinquedos;Sul;Online;12;262.35;0.06;c7afae8f-dfec-42ae-98e7-60bf8f3e64f4;39;M;4;4;0;1;Up-Sell;CAC;2959.308;1776.7211906681102;1182.5868093318898
2024-02-15;About;Eletrônicos;Centro-Oeste;Loja Física;17;14.74;0.25;af8c96a9-18f7-4499-9f61-c53457d1d37c;54;F;7;2;0;0;Promoção;Taxa de Retenção;187.935;114.20919683372098;73.72580316627902
2024-09-30;Figure;Cosméticos;Centro-Oeste;Loja Física;15;76.81;0.02;7f6bf51b-3a05-40b7-bddf-55b2015128db;42;M;2;5;0;1;Fidelidade;Receita por Cliente;1129.107;728.391901242934;400.715098757066
2024-03-26;Real;Cosméticos;Sudeste;Online;17;358.88;0.26;4642cddb-4fbe-4aae-bbf7-0946d6ada066;48;M;2;2;0;9;Fidelidade;Receita por Cliente;4514.7104;3412.0876646036195;1102.6227353963804
2024-05-24;Account;Eletrônicos;Sul;Loja Física;2;299.52;0.13;5ad8712d-7ee1-42a3-824b-fe48398071b1;19;M;6;4;0;9;Recuperação de Devolução;CAC;521.1648;354.2898307972441;166.8749692027559
2024-03-07;Challenge;Cosméticos;Norte;Loja Física;9;353.02;0.28;ed3032ed-824c-4948-b474-b1a4f2684ee1;18;F;2;3;0;4;Fidelidade;CAC;2287.5696;1603.7521432383144;683.8174567616854
2024-05-09;Attack;Brinquedos;Nordeste;Loja Física;1;186.86;0.19;4e051eea-13d7-4846-9777-6c3a57435d9c;42;M;2;1;0;1;Recuperação de Devolução;Receita por Cliente;151.3566;117.22595234521933;34.13064765478069
2024-06-14;Stop;Eletrônicos;Sul;Loja Física;5;318.39;0.15;bd2cdb8d-39eb-4a32-ac1b-681192dbd613;63;M;4;1;0;8;Fidelidade;Receita por Cliente;1353.1574999999998;1053.0929101870413;300.0645898129585
2024-01-25;Later;Livros;Sudeste;Loja Física;7;223.07;0.17;dc58ea6a-6193-4b51-b6ac-a9b45e146c30;65;M;7;5;1;8;Promoção;Receita por Cliente;1296.0367;888.5208252366217;407.5158747633782
2024-02-09;Response;Moda;Norte;Loja Física;14;212.76;0.16;49b3fe66-3b4c-4730-a53d-f737c2185e77;22;M;6;5;0;9;Fidelidade;Receita por Cliente;2502.0576;1881.627119648015;620.4304803519847
2024-10-31;Doctor;Cosméticos;Nordeste;Loja Física;8;213.37;0.04;c6b7e7cb-be0d-44ed-b306-1611ef96a214;18;M;3;4;0;2;Promoção;CAC;1638.6816;1059.956877960782;578.7247220392178
2024-02-26;Politics;Cosméticos;Norte;Online;16;25.71;0.2;c814ed3c-e166-46ab-a8f6-14bd7b2aa677;54;F;2;3;0;1;Promoção;Receita por Cliente;329.088;208.98314837122672;120.1048516287733
2024-09-27;Industry;Eletrônicos;Sul;Online;10;39.89;0.05;9cc753ad-6264-490f-886c-0adf5bf26ec8;68;F;4;3;0;6;Cross-Sell;CAC;378.955;301.3673202742487;77.58767972575129
2024-03-25;Open;Alimentos;Centro-Oeste;Online;19;426.17;0.25;1e94eb4b-c74f-43ca-94c6-67bb211e55c3;38;F;3;2;0;2;Fidelidade;Taxa de Retenção;6072.922500000001;4418.902555382624;1654.0199446173765
2024-01-18;Will;Livros;Norte;Loja Física;9;350.81;0.02;de5fe0ee-8010-4500-9ae5-253066b48fc6;22;F;2;4;0;5;Promoção;Receita por Cliente;3094.1442;2263.234958084359;830.9092419156409
2024-08-10;Do;Alimentos;Norte;Loja Física;16;122.9;0.29;b594b706-a7fb-481e-ba88-a4ab78916712;23;M;1;2;0;3;Promoção;Receita por Cliente;1396.144;1082.804018066689;313.33998193331104
2024-09-03;Long;Alimentos;Sul;Loja Física;12;67.88;0.04;5bd71dc6-ea75-434d-a1d5-34025fba6dc2;32;F;1;4;0;1;Up-Sell;Taxa de Retenção;781.9775999999999;473.4146193572503;308.56298064274966
2024-07-26;Data;Moda;Sul;Loja Física;7;29.95;0.05;f902d6c0-5bf5-4279-8704-768e6e927501;40;F;6;4;0;7;Fidelidade;CAC;199.1675;130.88843509814328;68.27906490185671
2024-08-21;Group;Eletrônicos;Centro-Oeste;Loja Física;16;245.06;0.02;b6e0eac2-c42b-44c4-846f-5825669ff1b9;33;F;5;5;0;9;Cross-Sell;Taxa de Retenção;3842.5408;2858.212506224233;984.3282937757664
2024-09-21;Political;Brinquedos;Nordeste;Loja Física;2;298.1;0.04;1af4321a-ddd3-4779-8879-996dfe38f4eb;37;M;4;5;0;8;Fidelidade;Taxa de Retenção;572.352;395.4520984805388;176.8999015194612
2024-01-29;Blue;Cosméticos;Nordeste;Online;13;450.0;0.17;1ee1723b-4a96-46a4-a752-41027acf6bcc;30;F;9;3;0;1;Cross-Sell;Receita por Cliente;4855.5;3828.920046622416;1026.5799533775844
2024-01-11;Police;Eletrônicos;Sul;Online;4;460.93;0.11;eed15368-5811-4722-a77d-fc7b722c353d;57;F;3;3;0;9;Recuperação de Devolução;CAC;1640.9108;1132.4169914757176;508.4938085242825
2024-02-18;Use;Moda;Sudeste;Loja Física;19;189.46;0.28;edfda291-2fdb-4c0d-be4a-565e3e581dd5;50;M;1;5;0;9;Recuperação de Devolução;Receita por Cliente;2591.8128;1620.936425746952;970.8763742530482
2024-09-03;Bed;Eletrônicos;Centro-Oeste;Online;16;466.11;0.11;3a8be161-7fd2-470a-968d-6f3ef4b445aa;48;M;5;1;0;0;Promoção;Receita por Cliente;6637.4064;5186.867958655549;1450.5384413444508
2024-03-14;Study;Cosméticos;Sudeste;Loja Física;4;277.43;0.28;f9adf8c5-6247-440d-ae5c-eb3d1c275035;38;F;9;3;0;2;Promoção;CAC;798.9984;480.21669861811415;318.7817013818858
2024-08-23;From;Livros;Nordeste;Online;11;291.31;0.02;7636efd9-8376-4fa8-b6fe-579f6382f3b5;38;F;4;2;0;0;Cross-Sell;Receita por Cliente;3140.3218;2360.7453886919484;779.5764113080513
2024-08-11;Future;Moda;Sul;Loja Física;13;97.53;0.07;ffb59512-fa04-4706-af8d-ff9bfae3fcee;23;M;8;1;0;0;Fidelidade;Receita por Cliente;1179.1377;709.448869427296;469.688830572704
2024-02-16;North;Eletrônicos;Nordeste;Online;7;66.77;0.25;387cdf02-9e3b-4f04-9418-864590de6fba;28;M;6;2;0;1;Fidelidade;Receita por Cliente;350.5425;242.8008120906969;107.74168790930312
2024-05-31;Lose;Cosméticos;Norte;Online;4;129.74;0.05;4fab2ad8-8091-421d-a637-c09facf606fc;42;F;2;4;0;9;Up-Sell;Taxa de Retenção;493.012;316.07459792608785;176.93740207391215
2024-02-05;Walk;Cosméticos;Norte;Loja Física;6;70.9;0.08;849648e8-5084-440f-bb8f-5fc77c96eefa;29;F;4;4;1;5;Recuperação de Devolução;CAC;391.36800000000005;309.3108775503425;82.05712244965753
2024-05-23;Garden;Moda;Centro-Oeste;Online;12;119.41;0.11;78c5a976-1786-42e8-806b-8fd6af157ed9;39;M;1;4;0;4;Fidelidade;CAC;1275.2988;866.3718156946287;408.9269843053713
2024-02-15;Especially;Moda;Norte;Loja Física;1;274.51;0.18;f325f875-e417-4ba3-a4ee-c62b51306e5c;24;F;5;3;0;5;Recuperação de Devolução;CAC;225.0982;136.4524050001787;88.64579499982133
2024-01-15;Air;Cosméticos;Nordeste;Loja Física;12;435.44;0.12;6e6d086c-f7b3-4a86-921d-bc093a357442;19;M;2;3;0;4;Up-Sell;Receita por Cliente;4598.2464;3473.326226170934;1124.9201738290658
2024-08-23;Nearly;Livros;Norte;Online;9;399.54;0.08;c57842a9-934c-472a-8c72-fe13fbf28c1c;31;F;4;4;0;9;Cross-Sell;Receita por Cliente;3308.1912;2194.3787666217;1113.8124333783005
2024-01-09;Another;Alimentos;Norte;Online;11;25.85;0.15;437249fd-17ee-4fe6-a810-91fe0a5a0322;33;F;5;3;1;2;Cross-Sell;CAC;241.6975;175.92959643087636;65.76790356912366
2024-03-16;Customer;Eletrônicos;Nordeste;Loja Física;12;352.29;0.16;2db6de21-53a9-4c5d-b9b5-c70e3346f7c6;65;M;9;3;1;5;Promoção;Taxa de Retenção;3551.0832000000005;2418.449625887736;1132.6335741122648
2024-03-12;Home;Livros;Centro-Oeste;Loja Física;6;32.93;0.29;b2daa1f6-cc16-414a-ae4a-6e781cf4a8ed;61;M;9;2;0;4;Fidelidade;CAC;140.28179999999998;96.47218922183396;43.809610778166
2024-10-05;Be;Brinquedos;Nordeste;Online;16;499.03;0.2;f3f05323-3bd5-48a2-873c-36ba5d393bf9;39;F;6;5;0;6;Recuperação de Devolução;CAC;6387.584;4169.554787293973;2218.0292127060266
2024-02-18;Determine;Livros;Norte;Online;9;394.22;0.06;88da091b-61f6-4877-8212-585b0b2f8580;21;M;1;4;0;4;Up-Sell;Receita por Cliente;3335.1012;2526.8945256708485;808.2066743291516
2024-07-05;True;Brinquedos;Norte;Online;3;123.38;0.23;d24e3104-1dd2-4234-a131-24bd01275a63;47;F;4;1;0;1;Fidelidade;Receita por Cliente;285.0078;197.43747134182024;87.57032865817973
2024-03-22;Network;Eletrônicos;Sudeste;Loja Física;15;250.15;0.29;e998952c-ef58-451f-9b1a-e0199aca0c4a;27;M;6;5;0;9;Fidelidade;Receita por Cliente;2664.0975;1619.5674746113707;1044.5300253886292
2024-10-09;Half;Eletrônicos;Sul;Loja Física;4;374.61;0.05;7751b3fa-bdb6-4ff3-94e1-67063309a536;42;F;9;5;0;8;Recuperação de Devolução;Taxa de Retenção;1423.518;1123.0894143407315;300.4285856592685
2024-01-24;Cup;Brinquedos;Norte;Online;4;421.51;0.05;852d2ee5-0061-4d30-9907-3286329cd43a;54;M;1;2;0;6;Up-Sell;Receita por Cliente;1601.7379999999998;1120.2301804236984;481.5078195763015
2024-09-20;Third;Alimentos;Nordeste;Online;8;122.14;0.03;6a4ace0e-d89a-4500-9f13-d2fbe583847f;67;M;6;4;1;6;Cross-Sell;Taxa de Retenção;947.8064;660.8053044032578;287.0010955967422
2024-01-09;Defense;Livros;Nordeste;Online;10;75.63;0.09;ed0d0418-2d58-4ce9-8974-5cd7111868f8;38;M;6;1;0;7;Recuperação de Devolução;CAC;688.233;460.6275547835856;227.6054452164144
2024-07-30;Enter;Brinquedos;Sudeste;Online;10;466.23;0.21;6a594b07-eda6-4806-ba19-607d3bfb255e;55;F;9;1;0;6;Cross-Sell;Receita por Cliente;3683.217;2677.8076610382404;1005.4093389617595
2024-06-14;Remember;Cosméticos;Sudeste;Loja Física;10;338.67;0.1;00183cfe-ceb0-4220-b984-f33f61c61ae4;64;F;3;2;0;0;Recuperação de Devolução;CAC;3048.03;2073.600781778799;974.4292182212012
2024-08-29;Shoulder;Brinquedos;Sul;Online;4;439.38;0.03;f9df7275-6199-4015-b5c9-599f6f9179cf;37;F;1;5;0;4;Recuperação de Devolução;Receita por Cliente;1704.7944;1278.41827951867;426.37612048133
2024-02-09;Simply;Eletrônicos;Nordeste;Online;15;123.87;0.19;f45c8840-9da2-4338-8a8b-c856c3edd9b7;58;F;8;2;0;3;Up-Sell;CAC;1505.0205000000003;1166.8672486629673;338.153251337033
2024-04-10;Fish;Moda;Centro-Oeste;Loja Física;19;73.06;0.23;58d97f4a-9533-4356-874f-3be044f20133;21;M;8;1;1;7;Cross-Sell;Taxa de Retenção;1068.8678;746.0123186670969;322.8554813329031
2024-01-28;Forget;Moda;Nordeste;Online;13;181.66;0.12;565af699-d3bb-43d7-9e12-425cb42fb357;55;M;1;5;1;9;Recuperação de Devolução;CAC;2078.1904;1518.1398354770972;560.0505645229027
2024-03-26;Nation;Eletrônicos;Sudeste;Online;4;133.82;0.2;2266a107-a408-401f-b433-97f1ad5b9bb2;21;M;4;5;0;9;Recuperação de Devolução;Receita por Cliente;428.224;282.24560664365936;145.97839335634063
2024-01-28;Trade;Cosméticos;Centro-Oeste;Loja Física;10;45.65;0.18;40709bd4-1790-46b7-845c-21e7988d0e4a;38;F;2;2;0;2;Cross-Sell;CAC;374.33;271.41940587707074;102.9105941229293
2024-09-08;If;Brinquedos;Norte;Online;11;325.79;0.19;1a7e256d-b6ff-412c-9a6f-0c9af1f7e90f;56;F;1;4;0;9;Recuperação de Devolução;Taxa de Retenção;2902.7889;2110.466512085012;792.3223879149887
2024-04-26;Environmental;Moda;Sul;Loja Física;14;133.09;0.13;24536074-b13d-4531-862d-7f7a45dae1f3;48;F;9;3;1;6;Fidelidade;Receita por Cliente;1621.0362;1138.607697370018;482.428502629982
2024-05-16;Meet;Livros;Sudeste;Loja Física;8;230.61;0.14;22ca9fe8-a8aa-4d13-85a9-18d19eede43c;51;M;1;5;0;0;Promoção;CAC;1586.5968;1002.6803288129476;583.9164711870524
2024-06-18;Guy;Brinquedos;Centro-Oeste;Loja Física;8;151.27;0.24;f9d2b2de-92bb-4701-b503-c56e61002dbd;43;M;7;5;0;2;Recuperação de Devolução;Receita por Cliente;919.7216;685.2495902590712;234.4720097409289
2024-03-11;Try;Alimentos;Centro-Oeste;Loja Física;2;461.38;0.18;6bd1f046-339f-4b69-91cd-2c07a8f78b61;59;F;3;3;0;6;Fidelidade;Taxa de Retenção;756.6632000000001;502.3735336239589;254.28966637604125
2024-01-24;Seem;Brinquedos;Sudeste;Loja Física;13;230.6;0.03;8f41d3e4-1ece-45e5-8018-41f4820d15c6;62;M;2;1;0;8;Cross-Sell;Receita por Cliente;2907.8659999999995;1970.4949179408616;937.3710820591376
2024-07-14;Education;Cosméticos;Nordeste;Online;3;441.13;0.01;79801aaa-e93b-4418-b170-b1ed1b040be3;40;F;4;3;0;7;Up-Sell;CAC;1310.1561;1009.2247344881388;300.93136551186126
2024-06-30;Another;Eletrônicos;Norte;Loja Física;3;31.57;0.15;729bd820-e4ad-44e2-824d-9e961fe253b0;55;M;5;2;0;1;Recuperação de Devolução;Receita por Cliente;80.5035;59.26869015839566;21.234809841604346
2024-01-16;Follow;Livros;Sudeste;Loja Física;2;272.54;0.16;8c3af69e-7474-4f6f-adbd-b6e57844c2ac;20;M;6;5;0;1;Fidelidade;Taxa de Retenção;457.8672;282.2907784376179;175.5764215623821
2024-08-19;World;Cosméticos;Nordeste;Loja Física;6;231.84;0.24;41229d75-6a8d-4e84-a0fe-652b56fe2301;45;M;2;5;0;0;Cross-Sell;Taxa de Retenção;1057.1904;753.8569089440452;303.3334910559547
2024-02-09;Old;Livros;Sudeste;Loja Física;9;169.8;0.22;816480fa-90a2-48e1-941b-d89660924d2b;64;F;7;4;0;1;Fidelidade;CAC;1191.996;735.9192857388862;456.0767142611139
2024-09-28;Baby;Cosméticos;Nordeste;Online;5;157.09;0.07;dcff697d-d26d-428d-91f1-5ee755e9718e;69;F;2;1;0;4;Fidelidade;Receita por Cliente;730.4685;532.5782268501849;197.89027314981504
2024-05-31;Act;Alimentos;Nordeste;Online;1;140.73;0.24;59de5319-3f9b-4cfc-b42c-59053bcab3ea;55;F;4;2;0;1;Fidelidade;Receita por Cliente;106.9548;72.61487182333711;34.33992817666288
2024-03-18;Magazine;Cosméticos;Sul;Online;12;107.77;0.19;69083bd6-ef61-4cac-8674-d2447b056d02;46;M;9;3;0;0;Recuperação de Devolução;Taxa de Retenção;1047.5244;798.8418889566008;248.68251104339924
2024-04-11;Mission;Moda;Norte;Online;3;251.39;0.07;e355c369-b931-426d-b26e-8017061f5679;53;M;3;1;0;3;Cross-Sell;Taxa de Retenção;701.3780999999999;530.2669274642154;171.11117253578448
2024-05-19;Shake;Moda;Sudeste;Loja Física;6;179.12;0.15;f5652d00-67a4-4b26-8d6e-44f20189a5d9;65;M;7;1;0;8;Promoção;CAC;913.512;730.7563201022882;182.75567989771173
2024-10-11;Left;Moda;Sul;Loja Física;17;171.99;0.07;3956fba9-7232-4dc9-8677-81b2c3a31607;51;F;1;2;0;4;Recuperação de Devolução;Taxa de Retenção;2719.1619;1794.1956214563545;924.9662785436452
2024-07-01;Anyone;Alimentos;Centro-Oeste;Loja Física;9;42.44;0.22;7a2be049-40d2-416f-bdb6-12f46df2fc82;43;F;5;4;0;9;Cross-Sell;Taxa de Retenção;297.9288;189.18948310548225;108.73931689451774
2024-08-09;Whose;Brinquedos;Nordeste;Online;2;16.79;0.09;70df67b9-3a6f-46fa-a418-13ef799fde33;28;F;5;2;1;1;Recuperação de Devolução;Receita por Cliente;30.5578;19.467263532978592;11.090536467021408
2024-03-06;Table;Alimentos;Sudeste;Loja Física;18;456.71;0.15;7c76a592-a73e-4f3b-9c27-761d4894d9fc;57;M;1;2;0;4;Fidelidade;Receita por Cliente;6987.662999999999;5029.606608660656;1958.0563913393423
2024-09-27;Itself;Moda;Nordeste;Loja Física;17;212.74;0.27;26184c80-edf6-41e0-ae8f-0e0999755cb9;26;M;4;4;0;6;Up-Sell;CAC;2640.1034;1760.70827014236;879.3951298576401
2024-09-18;Minute;Livros;Norte;Online;4;341.75;0.3;af3b5a91-85ba-4545-94e2-6a5bf807cdd9;35;F;4;1;0;4;Promoção;Receita por Cliente;956.9;747.6938773461379;209.20612265386205
2024-03-19;Magazine;Moda;Nordeste;Online;9;231.68;0.29;eec9fa67-4cc6-42fc-b006-ff85166a1a98;43;F;7;1;0;2;Recuperação de Devolução;CAC;1480.4352;911.7574773742114;568.6777226257885
2024-10-25;Less;Livros;Norte;Online;5;108.31;0.23;1f6ceec1-ac54-4740-a182-e35f848edc98;25;F;8;3;0;7;Cross-Sell;CAC;416.9935;313.9808278522219;103.01267214777806
2024-01-23;Buy;Cosméticos;Sul;Online;17;465.44;0.04;57c2747f-27b5-4ee7-8f1a-6c44f239fbb0;69;F;7;4;0;4;Recuperação de Devolução;Receita por Cliente;7595.980799999999;5301.5550114413145;2294.425788558685
2024-09-19;Bed;Cosméticos;Centro-Oeste;Online;4;70.1;0.14;9f2d5db8-deba-489f-959d-e20409642b31;47;M;8;1;0;2;Promoção;Taxa de Retenção;241.144;175.4290496986877;65.71495030131229
2024-03-02;Beat;Eletrônicos;Norte;Loja Física;8;245.87;0.29;e668bb6e-c408-443f-a90d-07e4ce1f4081;57;F;2;1;0;5;Promoção;CAC;1396.5416;1002.1091622004628;394.4324377995373
2024-03-03;Effect;Eletrônicos;Sudeste;Loja Física;4;54.95;0.11;3008a519-ad83-4951-a3ea-a00577f63854;59;M;7;4;0;9;Up-Sell;Receita por Cliente;195.622;138.1192497233702;57.50275027662983
2024-05-12;Bit;Eletrônicos;Sudeste;Loja Física;19;122.35;0.05;2ae201c0-312a-4c3c-bf00-625769560c06;38;F;9;5;0;2;Up-Sell;Taxa de Retenção;2208.4175;1633.4990039581774;574.9184960418227
2024-07-24;The;Eletrônicos;Centro-Oeste;Online;18;345.85;0.06;f2b72bd2-c97b-42af-8c10-ef0164119d38;51;M;3;1;0;9;Promoção;CAC;5851.782;4149.740106118558;1702.041893881442
2024-04-07;Southern;Eletrônicos;Centro-Oeste;Loja Física;2;267.94;0.16;56c6544d-f60c-4881-85ac-7520cd4668fe;67;M;6;4;0;6;Up-Sell;CAC;450.1392;353.13165440259866;97.0075455974013
2024-02-15;Class;Brinquedos;Norte;Loja Física;19;279.53;0.01;d46e34aa-ae9d-4797-8284-e0bee33e270a;28;M;1;5;0;5;Cross-Sell;CAC;5257.9593;3734.915238674196;1523.0440613258038
2024-08-19;Job;Brinquedos;Sul;Online;18;417.8;0.23;53fb2ed1-b953-4807-b009-61c3855a7d8d;30;M;3;5;0;8;Fidelidade;Receita por Cliente;5790.7080000000005;4539.527942806184;1251.1800571938163
2024-06-20;Usually;Moda;Nordeste;Online;3;39.78;0.12;8af37d72-ec4f-4490-84ea-f9432ee66e21;65;M;6;1;0;8;Fidelidade;Taxa de Retenção;105.0192;79.94765295858252;25.071547041417475
2024-09-15;Wide;Brinquedos;Nordeste;Loja Física;6;453.37;0.07;952b750d-9830-449d-99ef-bb41b66b6b0b;20;F;4;3;0;7;Cross-Sell;CAC;2529.8046;1946.7088533473884;583.0957466526115
2024-03-08;Different;Cosméticos;Nordeste;Loja Física;6;329.1;0.09;b050eb01-a22f-4818-a6f3-32446f1d5baf;50;M;1;2;0;8;Up-Sell;Taxa de Retenção;1796.8860000000002;1400.5962600704302;396.28973992957
2024-01-06;Let;Eletrônicos;Sul;Online;13;324.04;0.24;a9c7ae92-e61b-4dc6-be52-5e4f9e203161;42;M;6;3;0;8;Up-Sell;Receita por Cliente;3201.5152000000003;2050.606613319157;1150.9085866808432
2024-07-02;Position;Eletrônicos;Sul;Loja Física;13;24.8;0.01;991ab513-369f-4284-adc6-41cd921bc646;23;M;3;3;0;0;Promoção;Taxa de Retenção;319.17600000000004;213.3726425450195;105.80335745498056
2024-09-21;Ball;Cosméticos;Centro-Oeste;Loja Física;3;455.94;0.23;7cddb4cc-3e33-4f35-886c-976870fe3cfc;37;M;4;1;1;1;Recuperação de Devolução;Taxa de Retenção;1053.2214;821.3808186910582;231.84058130894172
2024-06-08;Television;Livros;Sul;Loja Física;16;23.71;0.23;5153f737-d7f1-4ec2-9a9d-add2e7aad070;18;M;4;4;0;9;Fidelidade;Receita por Cliente;292.10720000000003;183.98166298995932;108.12553701004067
2024-08-09;Late;Livros;Norte;Online;8;100.87;0.02;0021b632-3246-47d9-bb29-66398e4a295d;35;F;1;4;0;9;Fidelidade;Receita por Cliente;790.8208000000001;552.0158351490196;238.80496485098047
